SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
4572	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
4573	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2091	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2090	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4576	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2092	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4578	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4579	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7699	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2099	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
2098	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8423	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4605	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7368	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7369	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3333	0	0	0	0	0	0	0	0	0	0	3	0.0	0.4474708669653273	0.0	0.0
7361	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7362	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7363	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7364	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7365	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7366	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7367	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
9121	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7023	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7022	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7021	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
7020	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7027	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7026	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7025	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7024	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7029	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
7028	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9009	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
9008	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
3331	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9012	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3330	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7594	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9013	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7799	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7798	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7791	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7790	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7793	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7792	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7795	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7794	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7797	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7796	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3337	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1038	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1039	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1032	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1033	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1030	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
1031	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1036	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
1037	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1034	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1035	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4379	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4372	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4373	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
4370	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4371	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3335	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
4377	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4374	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4375	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8660	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8661	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
8662	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
8663	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8664	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8665	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8666	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8667	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8668	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
8669	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4080	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4081	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4082	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4083	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4084	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4085	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
4086	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4087	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
4088	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
4089	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5728	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
5729	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5722	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5723	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5720	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5721	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5726	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5727	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5724	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5725	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8084	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8085	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
8086	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8087	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8080	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
8081	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8082	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
8083	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8088	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
8089	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
6648	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6649	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6644	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6645	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6646	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6647	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
6640	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6641	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6642	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6643	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
7801	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7800	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7803	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7802	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7805	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7804	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7807	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7806	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7809	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7808	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6398	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6399	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
6392	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6393	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6390	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
6391	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
6396	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6397	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6394	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6395	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
2396	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2397	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
2394	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
2395	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2392	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2393	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
2390	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2391	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2398	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2399	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
9496	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
1858	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1859	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5693	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1850	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
1851	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1852	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1853	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1854	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1855	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1856	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1857	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2172	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2173	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2170	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2171	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2176	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
2177	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2174	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2175	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
4967	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4966	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
4965	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4964	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
4963	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
4962	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
4961	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4960	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1421	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5694	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1420	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5695	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
5430	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1933	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1932	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1931	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1930	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5128	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1936	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1935	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1934	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5124	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3268	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
1939	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1938	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5120	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5121	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
5122	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
5123	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7944	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1427	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7945	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1426	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7946	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1429	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7947	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1428	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7940	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3366	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7941	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3367	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7230	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7943	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6886	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6887	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6884	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6885	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6882	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6883	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
6880	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6881	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6888	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6889	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
605	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
604	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
607	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
606	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
601	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
600	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
603	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
602	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1205	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
1204	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
1207	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1206	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
609	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
608	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
1203	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
1202	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
8106	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8279	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8277	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8101	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8275	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8274	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
8273	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8272	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8271	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8100	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1353	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1352	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1351	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
1350	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8109	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1356	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8419	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8418	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
463	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
8413	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8412	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8411	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
462	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
8417	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8416	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
8265	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8414	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7588	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7589	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7584	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7585	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7586	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7587	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
